Motif_ID	Motif_Type	MSource_Identifier	MSource_Type	TF_Status	TF_Name	TF_Species
M07952_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M07953_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M07954_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M07955_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M07956_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M07957_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M07958_2.00	ChIP-seq	ENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M08111_2.00	ChIP-seq	JASPAR	JASPAR	I	ETV3L	Homo_sapiens
M08112_2.00	ChIP-seq	JASPAR	JASPAR	I	ETV3L	Homo_sapiens
M08113_2.00	ChIP-seq	JASPAR	JASPAR	I	ETV3L	Homo_sapiens
M08198_2.00	ChIP-seq	modENCODE	ChIP-seq	I	ETV3L	Homo_sapiens
M09046_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09048_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09049_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09050_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09051_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09052_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09055_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09056_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09057_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09058_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09059_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09061_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09062_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09063_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09067_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09069_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09070_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09072_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09073_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09074_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09075_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09078_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09079_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09080_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09081_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09082_2.00	Misc	HocoMoco	Misc	I	ETV3L	Homo_sapiens
M09528_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09529_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09531_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09532_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09535_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09536_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09539_2.00	Misc	HOMER	Misc	I	ETV3L	Homo_sapiens
M09667_2.00	Misc	iDMMPMM	Misc	I	ETV3L	Homo_sapiens
M10478_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10479_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10480_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10481_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10482_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10483_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10484_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10485_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10486_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10487_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10488_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10489_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10490_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10491_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10492_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10493_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10494_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10495_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10496_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10497_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10498_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10499_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10502_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10503_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10504_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10505_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10506_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10507_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10508_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10509_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10510_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10511_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10512_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10513_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10514_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10517_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10518_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10520_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M10521_2.00	Transfac	Transfac	Transfac	I	ETV3L	Homo_sapiens
M02678_2.00	SELEX	JASPAR	JASPAR	D	SPIB	Homo_sapiens
M03008_2.00	SELEX	Jolma2013	SELEX	D	SPIB	Homo_sapiens
M04803_2.00	SELEX	Yin2017	SELEX	D	SPIB	Homo_sapiens
M04804_2.00	SELEX	Yin2017	SELEX	D	SPIB	Homo_sapiens
M04805_2.00	SELEX	Yin2017	SELEX	D	SPIB	Homo_sapiens
M04806_2.00	SELEX	Yin2017	SELEX	D	SPIB	Homo_sapiens
M09064_2.00	Misc	HocoMoco	Misc	D	SPIB	Homo_sapiens
M09537_2.00	Misc	HOMER	Misc	D	SPIB	Homo_sapiens
M10519_2.00	Transfac	Transfac	Transfac	D	SPIB	Homo_sapiens
M03012_2.00	SELEX	Jolma2013	SELEX	D	FOXP3	Homo_sapiens
M04807_2.00	SELEX	Yin2017	SELEX	D	FOXP3	Homo_sapiens
M04808_2.00	SELEX	Yin2017	SELEX	D	FOXP3	Homo_sapiens
M10522_2.00	Transfac	Transfac	Transfac	D	FOXP3	Homo_sapiens
M10523_2.00	Transfac	Transfac	Transfac	D	FOXP3	Homo_sapiens
M10524_2.00	Transfac	Transfac	Transfac	D	FOXP3	Homo_sapiens
M01227_2.00	PBM	TF_Evolution	PBM	D	FOXN3	Homo_sapiens
M00253_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M00254_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M00255_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M00256_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M00257_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M00258_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M00259_2.00	PBM	Barrera2016	PBM	D	FOXC1	Homo_sapiens
M03013_2.00	SELEX	Jolma2013	SELEX	D	FOXC1	Homo_sapiens
M03014_2.00	SELEX	Jolma2013	SELEX	D	FOXC1	Homo_sapiens
M03015_2.00	SELEX	Jolma2013	SELEX	D	FOXC1	Homo_sapiens
M09083_2.00	Misc	HocoMoco	Misc	D	FOXC1	Homo_sapiens
M10525_2.00	Transfac	Transfac	Transfac	D	FOXC1	Homo_sapiens
M10526_2.00	Transfac	Transfac	Transfac	D	FOXC1	Homo_sapiens
M03016_2.00	SELEX	Jolma2013	SELEX	D	FOXJ2	Homo_sapiens
M03017_2.00	SELEX	Jolma2013	SELEX	D	FOXJ2	Homo_sapiens
M03018_2.00	SELEX	Jolma2013	SELEX	D	FOXJ2	Homo_sapiens
M04809_2.00	SELEX	Yin2017	SELEX	D	FOXJ2	Homo_sapiens
M04810_2.00	SELEX	Yin2017	SELEX	D	FOXJ2	Homo_sapiens
M09084_2.00	Misc	HocoMoco	Misc	D	FOXJ2	Homo_sapiens
M10527_2.00	Transfac	Transfac	Transfac	D	FOXJ2	Homo_sapiens
M10528_2.00	Transfac	Transfac	Transfac	D	FOXJ2	Homo_sapiens
M10529_2.00	Transfac	Transfac	Transfac	D	FOXF1	Homo_sapiens
M10530_2.00	Transfac	Transfac	Transfac	D	FOXF1	Homo_sapiens
M10531_2.00	Transfac	Transfac	Transfac	D	FOXN1	Homo_sapiens
M09085_2.00	Misc	HocoMoco	Misc	D	FOXM1	Homo_sapiens
M10532_2.00	Transfac	Transfac	Transfac	D	FOXM1	Homo_sapiens
M10533_2.00	Transfac	Transfac	Transfac	D	FOXM1	Homo_sapiens
M10534_2.00	Transfac	Transfac	Transfac	D	FOXM1	Homo_sapiens
M10535_2.00	Transfac	Transfac	Transfac	D	FOXM1	Homo_sapiens
M00836_2.00	PBM	FOXP1_2011	PBM	D	FOXP1	Homo_sapiens
M00837_2.00	PBM	FOXP1_2011	PBM	D	FOXP1	Homo_sapiens
M00838_2.00	PBM	FOXP1_2011	PBM	D	FOXP1	Homo_sapiens
M00839_2.00	PBM	FOXP1_2011	PBM	D	FOXP1	Homo_sapiens
M01976_2.00	PBM	Zoo_01	PBM	D	FOXP1	Homo_sapiens
M04811_2.00	SELEX	Yin2017	SELEX	D	FOXP1	Homo_sapiens
M04812_2.00	SELEX	Yin2017	SELEX	D	FOXP1	Homo_sapiens
M08115_2.00	ChIP-seq	JASPAR	JASPAR	D	FOXP1	Homo_sapiens
M09086_2.00	Misc	HocoMoco	Misc	D	FOXP1	Homo_sapiens
M09541_2.00	Misc	HOMER	Misc	D	FOXP1	Homo_sapiens
M10536_2.00	Transfac	Transfac	Transfac	D	FOXP1	Homo_sapiens
M03019_2.00	SELEX	Jolma2013	SELEX	D	FOXO3	Homo_sapiens
M03020_2.00	SELEX	Jolma2013	SELEX	D	FOXO3	Homo_sapiens
M03021_2.00	SELEX	Jolma2013	SELEX	D	FOXO3	Homo_sapiens
M04813_2.00	SELEX	Yin2017	SELEX	D	FOXO3	Homo_sapiens
M04814_2.00	SELEX	Yin2017	SELEX	D	FOXO3	Homo_sapiens
M09087_2.00	Misc	HocoMoco	Misc	D	FOXO3	Homo_sapiens
M10537_2.00	Transfac	Transfac	Transfac	D	FOXO3	Homo_sapiens
M10538_2.00	Transfac	Transfac	Transfac	D	FOXO3	Homo_sapiens
M10539_2.00	Transfac	Transfac	Transfac	D	FOXO3	Homo_sapiens
M04815_2.00	SELEX	Yin2017	SELEX	D	FOXA2	Homo_sapiens
M04816_2.00	SELEX	Yin2017	SELEX	D	FOXA2	Homo_sapiens
M07959_2.00	ChIP-seq	ENCODE	ChIP-seq	D	FOXA2	Homo_sapiens
M09088_2.00	Misc	HocoMoco	Misc	D	FOXA2	Homo_sapiens
M09542_2.00	Misc	HOMER	Misc	D	FOXA2	Homo_sapiens
M10540_2.00	Transfac	Transfac	Transfac	D	FOXA2	Homo_sapiens
M10541_2.00	Transfac	Transfac	Transfac	D	FOXA2	Homo_sapiens
M05866_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	FOXP2	Homo_sapiens
M08116_2.00	ChIP-seq	JASPAR	JASPAR	D	FOXP2	Homo_sapiens
M09089_2.00	Misc	HocoMoco	Misc	D	FOXP2	Homo_sapiens
M04817_2.00	SELEX	Yin2017	SELEX	D	FOXA1	Homo_sapiens
M04818_2.00	SELEX	Yin2017	SELEX	D	FOXA1	Homo_sapiens
M04819_2.00	SELEX	Yin2017	SELEX	D	FOXA1	Homo_sapiens
M04820_2.00	SELEX	Yin2017	SELEX	D	FOXA1	Homo_sapiens
M04821_2.00	SELEX	Yin2017	SELEX	D	FOXA1	Homo_sapiens
M04822_2.00	SELEX	Yin2017	SELEX	D	FOXA1	Homo_sapiens
M07960_2.00	ChIP-seq	ENCODE	ChIP-seq	D	FOXA1	Homo_sapiens
M07961_2.00	ChIP-seq	ENCODE	ChIP-seq	D	FOXA1	Homo_sapiens
M07962_2.00	ChIP-seq	ENCODE	ChIP-seq	D	FOXA1	Homo_sapiens
M08028_2.00	ChIP-seq	hmCHIP	ChIP-seq	D	FOXA1	Homo_sapiens
M08117_2.00	ChIP-seq	JASPAR	JASPAR	D	FOXA1	Homo_sapiens
M08199_2.00	ChIP-seq	modENCODE	ChIP-seq	D	FOXA1	Homo_sapiens
M09090_2.00	Misc	HocoMoco	Misc	D	FOXA1	Homo_sapiens
M09543_2.00	Misc	HOMER	Misc	D	FOXA1	Homo_sapiens
M09544_2.00	Misc	HOMER	Misc	D	FOXA1	Homo_sapiens
M09545_2.00	Misc	HOMER	Misc	D	FOXA1	Homo_sapiens
M10542_2.00	Transfac	Transfac	Transfac	D	FOXA1	Homo_sapiens
M10543_2.00	Transfac	Transfac	Transfac	D	FOXA1	Homo_sapiens
M10544_2.00	Transfac	Transfac	Transfac	D	FOXA1	Homo_sapiens
M10545_2.00	Transfac	Transfac	Transfac	D	FOXA1	Homo_sapiens
M10546_2.00	Transfac	Transfac	Transfac	D	FOXA1	Homo_sapiens
M10547_2.00	Transfac	Transfac	Transfac	D	FOXJ1	Homo_sapiens
M00160_2.00	PBM	Badis09	PBM	I	FOXP4	Homo_sapiens
M00253_2.00	PBM	Barrera2016	PBM	I	FOXP4	Homo_sapiens
M00255_2.00	PBM	Barrera2016	PBM	I	FOXP4	Homo_sapiens
M00256_2.00	PBM	Barrera2016	PBM	I	FOXP4	Homo_sapiens
M00257_2.00	PBM	Barrera2016	PBM	I	FOXP4	Homo_sapiens
M00258_2.00	PBM	Barrera2016	PBM	I	FOXP4	Homo_sapiens
M00259_2.00	PBM	Barrera2016	PBM	I	FOXP4	Homo_sapiens
M00792_2.00	PBM	DREAM_contest	PBM	I	FOXP4	Homo_sapiens
M00793_2.00	PBM	DREAM_contest	PBM	I	FOXP4	Homo_sapiens
M00797_2.00	PBM	DREAM_contest	PBM	I	FOXP4	Homo_sapiens
M00798_2.00	PBM	DREAM_contest	PBM	I	FOXP4	Homo_sapiens
M00836_2.00	PBM	FOXP1_2011	PBM	I	FOXP4	Homo_sapiens
M00837_2.00	PBM	FOXP1_2011	PBM	I	FOXP4	Homo_sapiens
M01976_2.00	PBM	Zoo_01	PBM	I	FOXP4	Homo_sapiens
M01981_2.00	PBM	Zoo_01	PBM	I	FOXP4	Homo_sapiens
M01982_2.00	PBM	Zoo_01	PBM	I	FOXP4	Homo_sapiens
M01988_2.00	PBM	Zoo_01	PBM	I	FOXP4	Homo_sapiens
M03013_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03014_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03015_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03019_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03020_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03021_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03049_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03050_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03051_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03055_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03056_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03057_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03058_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03059_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03060_2.00	SELEX	Jolma2013	SELEX	I	FOXP4	Homo_sapiens
M03753_2.00	SELEX	Nitta2015	SELEX	I	FOXP4	Homo_sapiens
M04811_2.00	SELEX	Yin2017	SELEX	I	FOXP4	Homo_sapiens
M04812_2.00	SELEX	Yin2017	SELEX	I	FOXP4	Homo_sapiens
M04813_2.00	SELEX	Yin2017	SELEX	I	FOXP4	Homo_sapiens
M04814_2.00	SELEX	Yin2017	SELEX	I	FOXP4	Homo_sapiens
M05866_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	FOXP4	Homo_sapiens
M06201_2.00	B1H	FlyFactorSurvey	B1H	I	FOXP4	Homo_sapiens
M06202_2.00	B1H	FlyFactorSurvey	B1H	I	FOXP4	Homo_sapiens
M06203_2.00	B1H	FlyFactorSurvey	B1H	I	FOXP4	Homo_sapiens
M08115_2.00	ChIP-seq	JASPAR	JASPAR	I	FOXP4	Homo_sapiens
M08116_2.00	ChIP-seq	JASPAR	JASPAR	I	FOXP4	Homo_sapiens
M08118_2.00	ChIP-seq	JASPAR	JASPAR	I	FOXP4	Homo_sapiens
M09083_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09086_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09087_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09089_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09101_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09102_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09110_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09111_2.00	Misc	HocoMoco	Misc	I	FOXP4	Homo_sapiens
M09541_2.00	Misc	HOMER	Misc	I	FOXP4	Homo_sapiens
M10525_2.00	Transfac	Transfac	Transfac	I	FOXP4	Homo_sapiens
M10526_2.00	Transfac	Transfac	Transfac	I	FOXP4	Homo_sapiens
M10536_2.00	Transfac	Transfac	Transfac	I	FOXP4	Homo_sapiens
M10537_2.00	Transfac	Transfac	Transfac	I	FOXP4	Homo_sapiens
M10538_2.00	Transfac	Transfac	Transfac	I	FOXP4	Homo_sapiens
M10539_2.00	Transfac	Transfac	Transfac	I	FOXP4	Homo_sapiens
M02680_2.00	SELEX	JASPAR	JASPAR	D	FOXF2	Homo_sapiens
M10548_2.00	Transfac	Transfac	Transfac	D	FOXF2	Homo_sapiens
M01010_2.00	PBM	Nakagawa2013	PBM	I	FOXN4	Homo_sapiens
M01011_2.00	PBM	Nakagawa2013	PBM	I	FOXN4	Homo_sapiens
M01012_2.00	PBM	Nakagawa2013	PBM	I	FOXN4	Homo_sapiens
M10531_2.00	Transfac	Transfac	Transfac	I	FOXN4	Homo_sapiens
M08118_2.00	ChIP-seq	JASPAR	JASPAR	D	FOXK2	Homo_sapiens
M03022_2.00	SELEX	Jolma2013	SELEX	D	FOXO1	Homo_sapiens
M03023_2.00	SELEX	Jolma2013	SELEX	D	FOXO1	Homo_sapiens
M03024_2.00	SELEX	Jolma2013	SELEX	D	FOXO1	Homo_sapiens
M09091_2.00	Misc	HocoMoco	Misc	D	FOXO1	Homo_sapiens
M10549_2.00	Transfac	Transfac	Transfac	D	FOXO1	Homo_sapiens
M10550_2.00	Transfac	Transfac	Transfac	D	FOXO1	Homo_sapiens
M10551_2.00	Transfac	Transfac	Transfac	D	FOXO1	Homo_sapiens
M10552_2.00	Transfac	Transfac	Transfac	D	FOXO1	Homo_sapiens
M10553_2.00	Transfac	Transfac	Transfac	D	FOXO1	Homo_sapiens
M10554_2.00	Transfac	Transfac	Transfac	D	FOXO1	Homo_sapiens
M08119_2.00	ChIP-seq	JASPAR	JASPAR	D	FOXH1	Homo_sapiens
M09092_2.00	Misc	HocoMoco	Misc	D	FOXH1	Homo_sapiens
M09546_2.00	Misc	HOMER	Misc	D	FOXH1	Homo_sapiens
M10555_2.00	Transfac	Transfac	Transfac	D	FOXH1	Homo_sapiens
M04823_2.00	SELEX	Yin2017	SELEX	D	FOXQ1	Homo_sapiens
M04824_2.00	SELEX	Yin2017	SELEX	D	FOXQ1	Homo_sapiens
M09093_2.00	Misc	HocoMoco	Misc	D	FOXQ1	Homo_sapiens
M01977_2.00	PBM	Zoo_01	PBM	D	FOXK1	Homo_sapiens
M03025_2.00	SELEX	Jolma2013	SELEX	D	FOXK1	Homo_sapiens
M04825_2.00	SELEX	Yin2017	SELEX	D	FOXK1	Homo_sapiens
M04826_2.00	SELEX	Yin2017	SELEX	D	FOXK1	Homo_sapiens
M08120_2.00	ChIP-seq	JASPAR	JASPAR	D	FOXK1	Homo_sapiens
M09094_2.00	Misc	HocoMoco	Misc	D	FOXK1	Homo_sapiens
M03026_2.00	SELEX	Jolma2013	SELEX	D	FOXI1	Homo_sapiens
M03027_2.00	SELEX	Jolma2013	SELEX	D	FOXI1	Homo_sapiens
M04827_2.00	SELEX	Yin2017	SELEX	D	FOXI1	Homo_sapiens
M04828_2.00	SELEX	Yin2017	SELEX	D	FOXI1	Homo_sapiens
M04829_2.00	SELEX	Yin2017	SELEX	D	FOXI1	Homo_sapiens
M04830_2.00	SELEX	Yin2017	SELEX	D	FOXI1	Homo_sapiens
M09095_2.00	Misc	HocoMoco	Misc	D	FOXI1	Homo_sapiens
M10556_2.00	Transfac	Transfac	Transfac	D	FOXI1	Homo_sapiens
M00164_2.00	PBM	Badis09	PBM	I	FOXD4	Homo_sapiens
M00253_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00254_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00255_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00256_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00257_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00258_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00259_2.00	PBM	Barrera2016	PBM	I	FOXD4	Homo_sapiens
M00664_2.00	PBM	CEPD	PBM	I	FOXD4	Homo_sapiens
M00791_2.00	PBM	DREAM_contest	PBM	I	FOXD4	Homo_sapiens
M00796_2.00	PBM	DREAM_contest	PBM	I	FOXD4	Homo_sapiens
M01228_2.00	PBM	TF_Evolution	PBM	I	FOXD4	Homo_sapiens
M01974_2.00	PBM	Zoo_01	PBM	I	FOXD4	Homo_sapiens
M01978_2.00	PBM	Zoo_01	PBM	I	FOXD4	Homo_sapiens
M01982_2.00	PBM	Zoo_01	PBM	I	FOXD4	Homo_sapiens
M01984_2.00	PBM	Zoo_01	PBM	I	FOXD4	Homo_sapiens
M01985_2.00	PBM	Zoo_01	PBM	I	FOXD4	Homo_sapiens
M01986_2.00	PBM	Zoo_01	PBM	I	FOXD4	Homo_sapiens
M02680_2.00	SELEX	JASPAR	JASPAR	I	FOXD4	Homo_sapiens
M02681_2.00	SELEX	JASPAR	JASPAR	I	FOXD4	Homo_sapiens
M03013_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03014_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03015_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03026_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03027_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03032_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03033_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03034_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03035_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03036_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03037_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03038_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03042_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03043_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03044_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03045_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03052_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03053_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03054_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03059_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03060_2.00	SELEX	Jolma2013	SELEX	I	FOXD4	Homo_sapiens
M03736_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M03737_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M03739_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M03740_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M03741_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M03742_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M03752_2.00	SELEX	Nitta2015	SELEX	I	FOXD4	Homo_sapiens
M04827_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04828_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04829_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04830_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04839_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04840_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04841_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04842_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04843_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04844_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04845_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04846_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
M04847_2.00	SELEX	Yin2017	SELEX	I	FOXD4	Homo_sapiens
